ID,GEO_R,GEO_V,GEO_X,RAD,MAT,FC,SHTK,BF
18996,1,0,0,30,1.075,0.14,1.0,300000.0
18997,1,0,0,30,1.075,0.15,1.0,300000.0
18998,1,0,0,30,1.1,0.05,1.0,300000.0
18999,1,0,0,30,1.1,0.06,1.0,300000.0
19000,1,0,0,30,1.1,0.07,1.0,300000.0
19001,1,0,0,30,1.1,0.08,1.0,300000.0
19002,1,0,0,30,1.1,0.09,1.0,300000.0
19003,1,0,0,30,1.1,0.1,1.0,300000.0
19004,1,0,0,30,1.1,0.11,1.0,300000.0
19005,1,0,0,30,1.1,0.12,1.0,300000.0
19006,1,0,0,30,1.1,0.13,1.0,300000.0
19007,1,0,0,30,1.1,0.14,1.0,300000.0
19008,1,0,0,30,1.1,0.15,1.0,300000.0
19009,1,0,0,30,0.9,0.05,0.95,350000.0
19010,1,0,0,30,0.9,0.06,0.95,350000.0
19011,1,0,0,30,0.9,0.07,0.95,350000.0
19012,1,0,0,30,0.9,0.08,0.95,350000.0
19013,1,0,0,30,0.9,0.09,0.95,350000.0
19014,1,0,0,30,0.9,0.1,0.95,350000.0
19015,1,0,0,30,0.9,0.11,0.95,350000.0
19016,1,0,0,30,0.9,0.12,0.95,350000.0
19017,1,0,0,30,0.9,0.13,0.95,350000.0
19018,1,0,0,30,0.9,0.14,0.95,350000.0
19019,1,0,0,30,0.9,0.15,0.95,350000.0
19020,1,0,0,30,0.925,0.05,0.95,350000.0
19021,1,0,0,30,0.925,0.06,0.95,350000.0
19022,1,0,0,30,0.925,0.07,0.95,350000.0
19023,1,0,0,30,0.925,0.08,0.95,350000.0
19024,1,0,0,30,0.925,0.09,0.95,350000.0
19025,1,0,0,30,0.925,0.1,0.95,350000.0
19026,1,0,0,30,0.925,0.11,0.95,350000.0
19027,1,0,0,30,0.925,0.12,0.95,350000.0
19028,1,0,0,30,0.925,0.13,0.95,350000.0
19029,1,0,0,30,0.925,0.14,0.95,350000.0
19030,1,0,0,30,0.925,0.15,0.95,350000.0
19031,1,0,0,30,0.95,0.05,0.95,350000.0
19032,1,0,0,30,0.95,0.06,0.95,350000.0
19033,1,0,0,30,0.95,0.07,0.95,350000.0
19034,1,0,0,30,0.95,0.08,0.95,350000.0
19035,1,0,0,30,0.95,0.09,0.95,350000.0
19036,1,0,0,30,0.95,0.1,0.95,350000.0
19037,1,0,0,30,0.95,0.11,0.95,350000.0
19038,1,0,0,30,0.95,0.12,0.95,350000.0
19039,1,0,0,30,0.95,0.13,0.95,350000.0
19040,1,0,0,30,0.95,0.14,0.95,350000.0
19041,1,0,0,30,0.95,0.15,0.95,350000.0
19042,1,0,0,30,0.975,0.05,0.95,350000.0
19043,1,0,0,30,0.975,0.06,0.95,350000.0
19044,1,0,0,30,0.975,0.07,0.95,350000.0
19045,1,0,0,30,0.975,0.08,0.95,350000.0
19046,1,0,0,30,0.975,0.09,0.95,350000.0
19047,1,0,0,30,0.975,0.1,0.95,350000.0
19048,1,0,0,30,0.975,0.11,0.95,350000.0
19049,1,0,0,30,0.975,0.12,0.95,350000.0
19050,1,0,0,30,0.975,0.13,0.95,350000.0
19051,1,0,0,30,0.975,0.14,0.95,350000.0
19052,1,0,0,30,0.975,0.15,0.95,350000.0
19053,1,0,0,30,1.0,0.05,0.95,350000.0
19054,1,0,0,30,1.0,0.06,0.95,350000.0
19055,1,0,0,30,1.0,0.07,0.95,350000.0
19056,1,0,0,30,1.0,0.08,0.95,350000.0
19057,1,0,0,30,1.0,0.09,0.95,350000.0
19058,1,0,0,30,1.0,0.1,0.95,350000.0
19059,1,0,0,30,1.0,0.11,0.95,350000.0
19060,1,0,0,30,1.0,0.12,0.95,350000.0
19061,1,0,0,30,1.0,0.13,0.95,350000.0
19062,1,0,0,30,1.0,0.14,0.95,350000.0
19063,1,0,0,30,1.0,0.15,0.95,350000.0
19064,1,0,0,30,1.025,0.05,0.95,350000.0
19065,1,0,0,30,1.025,0.06,0.95,350000.0
19066,1,0,0,30,1.025,0.07,0.95,350000.0
19067,1,0,0,30,1.025,0.08,0.95,350000.0
19068,1,0,0,30,1.025,0.09,0.95,350000.0
19069,1,0,0,30,1.025,0.1,0.95,350000.0
19070,1,0,0,30,1.025,0.11,0.95,350000.0
19071,1,0,0,30,1.025,0.12,0.95,350000.0
19072,1,0,0,30,1.025,0.13,0.95,350000.0
19073,1,0,0,30,1.025,0.14,0.95,350000.0
19074,1,0,0,30,1.025,0.15,0.95,350000.0
19075,1,0,0,30,1.05,0.05,0.95,350000.0
19076,1,0,0,30,1.05,0.06,0.95,350000.0
19077,1,0,0,30,1.05,0.07,0.95,350000.0
19078,1,0,0,30,1.05,0.08,0.95,350000.0
19079,1,0,0,30,1.05,0.09,0.95,350000.0
19080,1,0,0,30,1.05,0.1,0.95,350000.0
19081,1,0,0,30,1.05,0.11,0.95,350000.0
19082,1,0,0,30,1.05,0.12,0.95,350000.0
19083,1,0,0,30,1.05,0.13,0.95,350000.0
19084,1,0,0,30,1.05,0.14,0.95,350000.0
19085,1,0,0,30,1.05,0.15,0.95,350000.0
19086,1,0,0,30,1.075,0.05,0.95,350000.0
19087,1,0,0,30,1.075,0.06,0.95,350000.0
19088,1,0,0,30,1.075,0.07,0.95,350000.0
19089,1,0,0,30,1.075,0.08,0.95,350000.0
19090,1,0,0,30,1.075,0.09,0.95,350000.0
19091,1,0,0,30,1.075,0.1,0.95,350000.0
19092,1,0,0,30,1.075,0.11,0.95,350000.0
19093,1,0,0,30,1.075,0.12,0.95,350000.0
19094,1,0,0,30,1.075,0.13,0.95,350000.0
19095,1,0,0,30,1.075,0.14,0.95,350000.0
19096,1,0,0,30,1.075,0.15,0.95,350000.0
19097,1,0,0,30,1.1,0.05,0.95,350000.0
19098,1,0,0,30,1.1,0.06,0.95,350000.0
19099,1,0,0,30,1.1,0.07,0.95,350000.0
19100,1,0,0,30,1.1,0.08,0.95,350000.0
19101,1,0,0,30,1.1,0.09,0.95,350000.0
19102,1,0,0,30,1.1,0.1,0.95,350000.0
19103,1,0,0,30,1.1,0.11,0.95,350000.0
19104,1,0,0,30,1.1,0.12,0.95,350000.0
19105,1,0,0,30,1.1,0.13,0.95,350000.0
19106,1,0,0,30,1.1,0.14,0.95,350000.0
19107,1,0,0,30,1.1,0.15,0.95,350000.0
19108,1,0,0,30,0.9,0.05,0.96,350000.0
19109,1,0,0,30,0.9,0.06,0.96,350000.0
19110,1,0,0,30,0.9,0.07,0.96,350000.0
19111,1,0,0,30,0.9,0.08,0.96,350000.0
19112,1,0,0,30,0.9,0.09,0.96,350000.0
19113,1,0,0,30,0.9,0.1,0.96,350000.0
19114,1,0,0,30,0.9,0.11,0.96,350000.0
19115,1,0,0,30,0.9,0.12,0.96,350000.0
19116,1,0,0,30,0.9,0.13,0.96,350000.0
19117,1,0,0,30,0.9,0.14,0.96,350000.0
19118,1,0,0,30,0.9,0.15,0.96,350000.0
19119,1,0,0,30,0.925,0.05,0.96,350000.0
19120,1,0,0,30,0.925,0.06,0.96,350000.0
19121,1,0,0,30,0.925,0.07,0.96,350000.0
19122,1,0,0,30,0.925,0.08,0.96,350000.0
19123,1,0,0,30,0.925,0.09,0.96,350000.0
19124,1,0,0,30,0.925,0.1,0.96,350000.0
19125,1,0,0,30,0.925,0.11,0.96,350000.0
19126,1,0,0,30,0.925,0.12,0.96,350000.0
19127,1,0,0,30,0.925,0.13,0.96,350000.0
19128,1,0,0,30,0.925,0.14,0.96,350000.0
19129,1,0,0,30,0.925,0.15,0.96,350000.0
19130,1,0,0,30,0.95,0.05,0.96,350000.0
19131,1,0,0,30,0.95,0.06,0.96,350000.0
19132,1,0,0,30,0.95,0.07,0.96,350000.0
19133,1,0,0,30,0.95,0.08,0.96,350000.0
19134,1,0,0,30,0.95,0.09,0.96,350000.0
19135,1,0,0,30,0.95,0.1,0.96,350000.0
19136,1,0,0,30,0.95,0.11,0.96,350000.0
19137,1,0,0,30,0.95,0.12,0.96,350000.0
19138,1,0,0,30,0.95,0.13,0.96,350000.0
19139,1,0,0,30,0.95,0.14,0.96,350000.0
19140,1,0,0,30,0.95,0.15,0.96,350000.0
19141,1,0,0,30,0.975,0.05,0.96,350000.0
19142,1,0,0,30,0.975,0.06,0.96,350000.0
19143,1,0,0,30,0.975,0.07,0.96,350000.0
19144,1,0,0,30,0.975,0.08,0.96,350000.0
19145,1,0,0,30,0.975,0.09,0.96,350000.0
19146,1,0,0,30,0.975,0.1,0.96,350000.0
19147,1,0,0,30,0.975,0.11,0.96,350000.0
19148,1,0,0,30,0.975,0.12,0.96,350000.0
19149,1,0,0,30,0.975,0.13,0.96,350000.0
19150,1,0,0,30,0.975,0.14,0.96,350000.0
19151,1,0,0,30,0.975,0.15,0.96,350000.0
19152,1,0,0,30,1.0,0.05,0.96,350000.0
19153,1,0,0,30,1.0,0.06,0.96,350000.0
19154,1,0,0,30,1.0,0.07,0.96,350000.0
19155,1,0,0,30,1.0,0.08,0.96,350000.0
19156,1,0,0,30,1.0,0.09,0.96,350000.0
19157,1,0,0,30,1.0,0.1,0.96,350000.0
19158,1,0,0,30,1.0,0.11,0.96,350000.0
19159,1,0,0,30,1.0,0.12,0.96,350000.0
19160,1,0,0,30,1.0,0.13,0.96,350000.0
19161,1,0,0,30,1.0,0.14,0.96,350000.0
19162,1,0,0,30,1.0,0.15,0.96,350000.0
19163,1,0,0,30,1.025,0.05,0.96,350000.0
19164,1,0,0,30,1.025,0.06,0.96,350000.0
19165,1,0,0,30,1.025,0.07,0.96,350000.0
19166,1,0,0,30,1.025,0.08,0.96,350000.0
19167,1,0,0,30,1.025,0.09,0.96,350000.0
19168,1,0,0,30,1.025,0.1,0.96,350000.0
19169,1,0,0,30,1.025,0.11,0.96,350000.0
19170,1,0,0,30,1.025,0.12,0.96,350000.0
19171,1,0,0,30,1.025,0.13,0.96,350000.0
19172,1,0,0,30,1.025,0.14,0.96,350000.0
19173,1,0,0,30,1.025,0.15,0.96,350000.0
19174,1,0,0,30,1.05,0.05,0.96,350000.0
19175,1,0,0,30,1.05,0.06,0.96,350000.0
19176,1,0,0,30,1.05,0.07,0.96,350000.0
19177,1,0,0,30,1.05,0.08,0.96,350000.0
19178,1,0,0,30,1.05,0.09,0.96,350000.0
19179,1,0,0,30,1.05,0.1,0.96,350000.0
19180,1,0,0,30,1.05,0.11,0.96,350000.0
19181,1,0,0,30,1.05,0.12,0.96,350000.0
19182,1,0,0,30,1.05,0.13,0.96,350000.0
19183,1,0,0,30,1.05,0.14,0.96,350000.0
19184,1,0,0,30,1.05,0.15,0.96,350000.0
19185,1,0,0,30,1.075,0.05,0.96,350000.0
19186,1,0,0,30,1.075,0.06,0.96,350000.0
19187,1,0,0,30,1.075,0.07,0.96,350000.0
19188,1,0,0,30,1.075,0.08,0.96,350000.0
19189,1,0,0,30,1.075,0.09,0.96,350000.0
19190,1,0,0,30,1.075,0.1,0.96,350000.0
19191,1,0,0,30,1.075,0.11,0.96,350000.0
19192,1,0,0,30,1.075,0.12,0.96,350000.0
19193,1,0,0,30,1.075,0.13,0.96,350000.0
19194,1,0,0,30,1.075,0.14,0.96,350000.0
19195,1,0,0,30,1.075,0.15,0.96,350000.0
19196,1,0,0,30,1.1,0.05,0.96,350000.0
19197,1,0,0,30,1.1,0.06,0.96,350000.0
19198,1,0,0,30,1.1,0.07,0.96,350000.0
19199,1,0,0,30,1.1,0.08,0.96,350000.0
19200,1,0,0,30,1.1,0.09,0.96,350000.0
19201,1,0,0,30,1.1,0.1,0.96,350000.0
19202,1,0,0,30,1.1,0.11,0.96,350000.0
19203,1,0,0,30,1.1,0.12,0.96,350000.0
19204,1,0,0,30,1.1,0.13,0.96,350000.0
19205,1,0,0,30,1.1,0.14,0.96,350000.0
19206,1,0,0,30,1.1,0.15,0.96,350000.0
19207,1,0,0,30,0.9,0.05,0.97,350000.0
19208,1,0,0,30,0.9,0.06,0.97,350000.0
19209,1,0,0,30,0.9,0.07,0.97,350000.0
19210,1,0,0,30,0.9,0.08,0.97,350000.0
19211,1,0,0,30,0.9,0.09,0.97,350000.0
19212,1,0,0,30,0.9,0.1,0.97,350000.0
19213,1,0,0,30,0.9,0.11,0.97,350000.0
19214,1,0,0,30,0.9,0.12,0.97,350000.0
19215,1,0,0,30,0.9,0.13,0.97,350000.0
19216,1,0,0,30,0.9,0.14,0.97,350000.0
19217,1,0,0,30,0.9,0.15,0.97,350000.0
19218,1,0,0,30,0.925,0.05,0.97,350000.0
19219,1,0,0,30,0.925,0.06,0.97,350000.0
19220,1,0,0,30,0.925,0.07,0.97,350000.0
19221,1,0,0,30,0.925,0.08,0.97,350000.0
19222,1,0,0,30,0.925,0.09,0.97,350000.0
19223,1,0,0,30,0.925,0.1,0.97,350000.0
19224,1,0,0,30,0.925,0.11,0.97,350000.0
19225,1,0,0,30,0.925,0.12,0.97,350000.0
19226,1,0,0,30,0.925,0.13,0.97,350000.0
19227,1,0,0,30,0.925,0.14,0.97,350000.0
19228,1,0,0,30,0.925,0.15,0.97,350000.0
19229,1,0,0,30,0.95,0.05,0.97,350000.0
19230,1,0,0,30,0.95,0.06,0.97,350000.0
19231,1,0,0,30,0.95,0.07,0.97,350000.0
19232,1,0,0,30,0.95,0.08,0.97,350000.0
19233,1,0,0,30,0.95,0.09,0.97,350000.0
19234,1,0,0,30,0.95,0.1,0.97,350000.0
19235,1,0,0,30,0.95,0.11,0.97,350000.0
19236,1,0,0,30,0.95,0.12,0.97,350000.0
19237,1,0,0,30,0.95,0.13,0.97,350000.0
19238,1,0,0,30,0.95,0.14,0.97,350000.0
19239,1,0,0,30,0.95,0.15,0.97,350000.0
19240,1,0,0,30,0.975,0.05,0.97,350000.0
19241,1,0,0,30,0.975,0.06,0.97,350000.0
19242,1,0,0,30,0.975,0.07,0.97,350000.0
19243,1,0,0,30,0.975,0.08,0.97,350000.0
19244,1,0,0,30,0.975,0.09,0.97,350000.0
19245,1,0,0,30,0.975,0.1,0.97,350000.0
19246,1,0,0,30,0.975,0.11,0.97,350000.0
19247,1,0,0,30,0.975,0.12,0.97,350000.0
19248,1,0,0,30,0.975,0.13,0.97,350000.0
19249,1,0,0,30,0.975,0.14,0.97,350000.0
19250,1,0,0,30,0.975,0.15,0.97,350000.0
19251,1,0,0,30,1.0,0.05,0.97,350000.0
19252,1,0,0,30,1.0,0.06,0.97,350000.0
19253,1,0,0,30,1.0,0.07,0.97,350000.0
19254,1,0,0,30,1.0,0.08,0.97,350000.0
19255,1,0,0,30,1.0,0.09,0.97,350000.0
19256,1,0,0,30,1.0,0.1,0.97,350000.0
19257,1,0,0,30,1.0,0.11,0.97,350000.0
19258,1,0,0,30,1.0,0.12,0.97,350000.0
19259,1,0,0,30,1.0,0.13,0.97,350000.0
19260,1,0,0,30,1.0,0.14,0.97,350000.0
19261,1,0,0,30,1.0,0.15,0.97,350000.0
19262,1,0,0,30,1.025,0.05,0.97,350000.0
19263,1,0,0,30,1.025,0.06,0.97,350000.0
19264,1,0,0,30,1.025,0.07,0.97,350000.0
19265,1,0,0,30,1.025,0.08,0.97,350000.0
19266,1,0,0,30,1.025,0.09,0.97,350000.0
19267,1,0,0,30,1.025,0.1,0.97,350000.0
19268,1,0,0,30,1.025,0.11,0.97,350000.0
19269,1,0,0,30,1.025,0.12,0.97,350000.0
19270,1,0,0,30,1.025,0.13,0.97,350000.0
19271,1,0,0,30,1.025,0.14,0.97,350000.0
19272,1,0,0,30,1.025,0.15,0.97,350000.0
19273,1,0,0,30,1.05,0.05,0.97,350000.0
19274,1,0,0,30,1.05,0.06,0.97,350000.0
19275,1,0,0,30,1.05,0.07,0.97,350000.0
19276,1,0,0,30,1.05,0.08,0.97,350000.0
19277,1,0,0,30,1.05,0.09,0.97,350000.0
19278,1,0,0,30,1.05,0.1,0.97,350000.0
19279,1,0,0,30,1.05,0.11,0.97,350000.0
19280,1,0,0,30,1.05,0.12,0.97,350000.0
19281,1,0,0,30,1.05,0.13,0.97,350000.0
19282,1,0,0,30,1.05,0.14,0.97,350000.0
19283,1,0,0,30,1.05,0.15,0.97,350000.0
19284,1,0,0,30,1.075,0.05,0.97,350000.0
19285,1,0,0,30,1.075,0.06,0.97,350000.0
19286,1,0,0,30,1.075,0.07,0.97,350000.0
19287,1,0,0,30,1.075,0.08,0.97,350000.0
19288,1,0,0,30,1.075,0.09,0.97,350000.0
19289,1,0,0,30,1.075,0.1,0.97,350000.0
19290,1,0,0,30,1.075,0.11,0.97,350000.0
19291,1,0,0,30,1.075,0.12,0.97,350000.0
19292,1,0,0,30,1.075,0.13,0.97,350000.0
19293,1,0,0,30,1.075,0.14,0.97,350000.0
19294,1,0,0,30,1.075,0.15,0.97,350000.0
19295,1,0,0,30,1.1,0.05,0.97,350000.0
19296,1,0,0,30,1.1,0.06,0.97,350000.0
19297,1,0,0,30,1.1,0.07,0.97,350000.0
19298,1,0,0,30,1.1,0.08,0.97,350000.0
19299,1,0,0,30,1.1,0.09,0.97,350000.0
19300,1,0,0,30,1.1,0.1,0.97,350000.0
19301,1,0,0,30,1.1,0.11,0.97,350000.0
19302,1,0,0,30,1.1,0.12,0.97,350000.0
19303,1,0,0,30,1.1,0.13,0.97,350000.0
19304,1,0,0,30,1.1,0.14,0.97,350000.0
19305,1,0,0,30,1.1,0.15,0.97,350000.0
19306,1,0,0,30,0.9,0.05,0.98,350000.0
19307,1,0,0,30,0.9,0.06,0.98,350000.0
19308,1,0,0,30,0.9,0.07,0.98,350000.0
19309,1,0,0,30,0.9,0.08,0.98,350000.0
19310,1,0,0,30,0.9,0.09,0.98,350000.0
19311,1,0,0,30,0.9,0.1,0.98,350000.0
19312,1,0,0,30,0.9,0.11,0.98,350000.0
19313,1,0,0,30,0.9,0.12,0.98,350000.0
19314,1,0,0,30,0.9,0.13,0.98,350000.0
19315,1,0,0,30,0.9,0.14,0.98,350000.0
19316,1,0,0,30,0.9,0.15,0.98,350000.0
19317,1,0,0,30,0.925,0.05,0.98,350000.0
19318,1,0,0,30,0.925,0.06,0.98,350000.0
19319,1,0,0,30,0.925,0.07,0.98,350000.0
19320,1,0,0,30,0.925,0.08,0.98,350000.0
19321,1,0,0,30,0.925,0.09,0.98,350000.0
19322,1,0,0,30,0.925,0.1,0.98,350000.0
19323,1,0,0,30,0.925,0.11,0.98,350000.0
19324,1,0,0,30,0.925,0.12,0.98,350000.0
19325,1,0,0,30,0.925,0.13,0.98,350000.0
19326,1,0,0,30,0.925,0.14,0.98,350000.0
19327,1,0,0,30,0.925,0.15,0.98,350000.0
19328,1,0,0,30,0.95,0.05,0.98,350000.0
19329,1,0,0,30,0.95,0.06,0.98,350000.0
19330,1,0,0,30,0.95,0.07,0.98,350000.0
19331,1,0,0,30,0.95,0.08,0.98,350000.0
19332,1,0,0,30,0.95,0.09,0.98,350000.0
19333,1,0,0,30,0.95,0.1,0.98,350000.0
19334,1,0,0,30,0.95,0.11,0.98,350000.0
19335,1,0,0,30,0.95,0.12,0.98,350000.0
19336,1,0,0,30,0.95,0.13,0.98,350000.0
19337,1,0,0,30,0.95,0.14,0.98,350000.0
19338,1,0,0,30,0.95,0.15,0.98,350000.0
19339,1,0,0,30,0.975,0.05,0.98,350000.0
19340,1,0,0,30,0.975,0.06,0.98,350000.0
19341,1,0,0,30,0.975,0.07,0.98,350000.0
19342,1,0,0,30,0.975,0.08,0.98,350000.0
19343,1,0,0,30,0.975,0.09,0.98,350000.0
19344,1,0,0,30,0.975,0.1,0.98,350000.0
19345,1,0,0,30,0.975,0.11,0.98,350000.0
19346,1,0,0,30,0.975,0.12,0.98,350000.0
19347,1,0,0,30,0.975,0.13,0.98,350000.0
19348,1,0,0,30,0.975,0.14,0.98,350000.0
19349,1,0,0,30,0.975,0.15,0.98,350000.0
19350,1,0,0,30,1.0,0.05,0.98,350000.0
19351,1,0,0,30,1.0,0.06,0.98,350000.0
19352,1,0,0,30,1.0,0.07,0.98,350000.0
19353,1,0,0,30,1.0,0.08,0.98,350000.0
19354,1,0,0,30,1.0,0.09,0.98,350000.0
19355,1,0,0,30,1.0,0.1,0.98,350000.0
19356,1,0,0,30,1.0,0.11,0.98,350000.0
19357,1,0,0,30,1.0,0.12,0.98,350000.0
19358,1,0,0,30,1.0,0.13,0.98,350000.0
19359,1,0,0,30,1.0,0.14,0.98,350000.0
19360,1,0,0,30,1.0,0.15,0.98,350000.0
19361,1,0,0,30,1.025,0.05,0.98,350000.0
19362,1,0,0,30,1.025,0.06,0.98,350000.0
19363,1,0,0,30,1.025,0.07,0.98,350000.0
19364,1,0,0,30,1.025,0.08,0.98,350000.0
19365,1,0,0,30,1.025,0.09,0.98,350000.0
19366,1,0,0,30,1.025,0.1,0.98,350000.0
19367,1,0,0,30,1.025,0.11,0.98,350000.0
19368,1,0,0,30,1.025,0.12,0.98,350000.0
19369,1,0,0,30,1.025,0.13,0.98,350000.0
19370,1,0,0,30,1.025,0.14,0.98,350000.0
19371,1,0,0,30,1.025,0.15,0.98,350000.0
19372,1,0,0,30,1.05,0.05,0.98,350000.0
19373,1,0,0,30,1.05,0.06,0.98,350000.0
19374,1,0,0,30,1.05,0.07,0.98,350000.0
19375,1,0,0,30,1.05,0.08,0.98,350000.0
19376,1,0,0,30,1.05,0.09,0.98,350000.0
19377,1,0,0,30,1.05,0.1,0.98,350000.0
19378,1,0,0,30,1.05,0.11,0.98,350000.0
19379,1,0,0,30,1.05,0.12,0.98,350000.0
19380,1,0,0,30,1.05,0.13,0.98,350000.0
19381,1,0,0,30,1.05,0.14,0.98,350000.0
19382,1,0,0,30,1.05,0.15,0.98,350000.0
19383,1,0,0,30,1.075,0.05,0.98,350000.0
19384,1,0,0,30,1.075,0.06,0.98,350000.0
19385,1,0,0,30,1.075,0.07,0.98,350000.0
19386,1,0,0,30,1.075,0.08,0.98,350000.0
19387,1,0,0,30,1.075,0.09,0.98,350000.0
19388,1,0,0,30,1.075,0.1,0.98,350000.0
19389,1,0,0,30,1.075,0.11,0.98,350000.0
19390,1,0,0,30,1.075,0.12,0.98,350000.0
19391,1,0,0,30,1.075,0.13,0.98,350000.0
19392,1,0,0,30,1.075,0.14,0.98,350000.0
19393,1,0,0,30,1.075,0.15,0.98,350000.0
19394,1,0,0,30,1.1,0.05,0.98,350000.0
19395,1,0,0,30,1.1,0.06,0.98,350000.0
19396,1,0,0,30,1.1,0.07,0.98,350000.0
19397,1,0,0,30,1.1,0.08,0.98,350000.0
19398,1,0,0,30,1.1,0.09,0.98,350000.0
19399,1,0,0,30,1.1,0.1,0.98,350000.0
19400,1,0,0,30,1.1,0.11,0.98,350000.0
19401,1,0,0,30,1.1,0.12,0.98,350000.0
19402,1,0,0,30,1.1,0.13,0.98,350000.0
19403,1,0,0,30,1.1,0.14,0.98,350000.0
19404,1,0,0,30,1.1,0.15,0.98,350000.0
19405,1,0,0,30,0.9,0.05,0.99,350000.0
19406,1,0,0,30,0.9,0.06,0.99,350000.0
19407,1,0,0,30,0.9,0.07,0.99,350000.0
19408,1,0,0,30,0.9,0.08,0.99,350000.0
19409,1,0,0,30,0.9,0.09,0.99,350000.0
19410,1,0,0,30,0.9,0.1,0.99,350000.0
19411,1,0,0,30,0.9,0.11,0.99,350000.0
19412,1,0,0,30,0.9,0.12,0.99,350000.0
19413,1,0,0,30,0.9,0.13,0.99,350000.0
19414,1,0,0,30,0.9,0.14,0.99,350000.0
19415,1,0,0,30,0.9,0.15,0.99,350000.0
19416,1,0,0,30,0.925,0.05,0.99,350000.0
19417,1,0,0,30,0.925,0.06,0.99,350000.0
19418,1,0,0,30,0.925,0.07,0.99,350000.0
19419,1,0,0,30,0.925,0.08,0.99,350000.0
19420,1,0,0,30,0.925,0.09,0.99,350000.0
19421,1,0,0,30,0.925,0.1,0.99,350000.0
19422,1,0,0,30,0.925,0.11,0.99,350000.0
19423,1,0,0,30,0.925,0.12,0.99,350000.0
19424,1,0,0,30,0.925,0.13,0.99,350000.0
19425,1,0,0,30,0.925,0.14,0.99,350000.0
19426,1,0,0,30,0.925,0.15,0.99,350000.0
19427,1,0,0,30,0.95,0.05,0.99,350000.0
19428,1,0,0,30,0.95,0.06,0.99,350000.0
19429,1,0,0,30,0.95,0.07,0.99,350000.0
19430,1,0,0,30,0.95,0.08,0.99,350000.0
19431,1,0,0,30,0.95,0.09,0.99,350000.0
19432,1,0,0,30,0.95,0.1,0.99,350000.0
19433,1,0,0,30,0.95,0.11,0.99,350000.0
19434,1,0,0,30,0.95,0.12,0.99,350000.0
19435,1,0,0,30,0.95,0.13,0.99,350000.0
19436,1,0,0,30,0.95,0.14,0.99,350000.0
19437,1,0,0,30,0.95,0.15,0.99,350000.0
19438,1,0,0,30,0.975,0.05,0.99,350000.0
19439,1,0,0,30,0.975,0.06,0.99,350000.0
19440,1,0,0,30,0.975,0.07,0.99,350000.0
19441,1,0,0,30,0.975,0.08,0.99,350000.0
19442,1,0,0,30,0.975,0.09,0.99,350000.0
19443,1,0,0,30,0.975,0.1,0.99,350000.0
19444,1,0,0,30,0.975,0.11,0.99,350000.0
19445,1,0,0,30,0.975,0.12,0.99,350000.0
19446,1,0,0,30,0.975,0.13,0.99,350000.0
19447,1,0,0,30,0.975,0.14,0.99,350000.0
19448,1,0,0,30,0.975,0.15,0.99,350000.0
19449,1,0,0,30,1.0,0.05,0.99,350000.0
19450,1,0,0,30,1.0,0.06,0.99,350000.0
19451,1,0,0,30,1.0,0.07,0.99,350000.0
19452,1,0,0,30,1.0,0.08,0.99,350000.0
19453,1,0,0,30,1.0,0.09,0.99,350000.0
19454,1,0,0,30,1.0,0.1,0.99,350000.0
19455,1,0,0,30,1.0,0.11,0.99,350000.0
19456,1,0,0,30,1.0,0.12,0.99,350000.0
19457,1,0,0,30,1.0,0.13,0.99,350000.0
19458,1,0,0,30,1.0,0.14,0.99,350000.0
19459,1,0,0,30,1.0,0.15,0.99,350000.0
19460,1,0,0,30,1.025,0.05,0.99,350000.0
19461,1,0,0,30,1.025,0.06,0.99,350000.0
19462,1,0,0,30,1.025,0.07,0.99,350000.0
19463,1,0,0,30,1.025,0.08,0.99,350000.0
19464,1,0,0,30,1.025,0.09,0.99,350000.0
19465,1,0,0,30,1.025,0.1,0.99,350000.0
19466,1,0,0,30,1.025,0.11,0.99,350000.0
19467,1,0,0,30,1.025,0.12,0.99,350000.0
19468,1,0,0,30,1.025,0.13,0.99,350000.0
19469,1,0,0,30,1.025,0.14,0.99,350000.0
19470,1,0,0,30,1.025,0.15,0.99,350000.0
19471,1,0,0,30,1.05,0.05,0.99,350000.0
19472,1,0,0,30,1.05,0.06,0.99,350000.0
19473,1,0,0,30,1.05,0.07,0.99,350000.0
19474,1,0,0,30,1.05,0.08,0.99,350000.0
19475,1,0,0,30,1.05,0.09,0.99,350000.0
19476,1,0,0,30,1.05,0.1,0.99,350000.0
19477,1,0,0,30,1.05,0.11,0.99,350000.0
19478,1,0,0,30,1.05,0.12,0.99,350000.0
19479,1,0,0,30,1.05,0.13,0.99,350000.0
19480,1,0,0,30,1.05,0.14,0.99,350000.0
19481,1,0,0,30,1.05,0.15,0.99,350000.0
19482,1,0,0,30,1.075,0.05,0.99,350000.0
19483,1,0,0,30,1.075,0.06,0.99,350000.0
19484,1,0,0,30,1.075,0.07,0.99,350000.0
19485,1,0,0,30,1.075,0.08,0.99,350000.0
19486,1,0,0,30,1.075,0.09,0.99,350000.0
19487,1,0,0,30,1.075,0.1,0.99,350000.0
19488,1,0,0,30,1.075,0.11,0.99,350000.0
19489,1,0,0,30,1.075,0.12,0.99,350000.0
19490,1,0,0,30,1.075,0.13,0.99,350000.0
19491,1,0,0,30,1.075,0.14,0.99,350000.0
19492,1,0,0,30,1.075,0.15,0.99,350000.0
19493,1,0,0,30,1.1,0.05,0.99,350000.0
